# Time-averaged data for fix calcRDF
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
50000 100
38 0.9375 0.0809822 0.01008
39 0.9625 0.31768 0.04688
40 0.9875 0.72399 0.13516
41 1.0125 1.23257 0.29316
42 1.0375 1.72532 0.52538
43 1.0625 2.07864 0.8188
44 1.0875 2.22275 1.1475
45 1.1125 2.22206 1.49138
46 1.1375 2.15242 1.83962
47 1.1625 2.07717 2.19062
48 1.1875 1.94027 2.53274
49 1.2125 1.78428 2.86074
50 1.2375 1.68524 3.18344
51 1.2625 1.56527 3.4954
52 1.2875 1.45953 3.79792
53 1.3125 1.36834 4.09266
54 1.3375 1.28369 4.3798
55 1.3625 1.2166 4.6622
56 1.3875 1.14482 4.93778
57 1.4125 1.10931 5.21452
58 1.4375 1.04188 5.48372
59 1.4625 1.02892 5.7589
60 1.4875 0.984218 6.0312
61 1.5125 0.958804 6.30546
62 1.5375 0.940192 6.58336
63 1.5625 0.928364 6.86676
64 1.5875 0.903925 7.1516
65 1.6125 0.910502 7.44762
66 1.6375 0.898184 7.74876
67 1.6625 0.880865 8.05318
68 1.6875 0.889448 8.36988
69 1.7125 0.896066 8.69846
70 1.7375 0.90427 9.0398
71 1.7625 0.911187 9.39372
72 1.7875 0.908756 9.75678
73 1.8125 0.924126 10.1364
74 1.8375 0.925775 10.5272
75 1.8625 0.957989 10.9427
76 1.8875 0.970719 11.3752
77 1.9125 0.973844 11.8205
78 1.9375 0.998089 12.289
79 1.9625 1.03092 12.7855
80 1.9875 1.04443 13.3013
81 2.0125 1.05786 13.8371
82 2.0375 1.08011 14.3977
83 2.0625 1.08003 14.9722
84 2.0875 1.08496 15.5633
85 2.1125 1.09004 16.1716
86 2.1375 1.11444 16.8082
87 2.1625 1.10733 17.4557
88 2.1875 1.1062 18.1176
89 2.2125 1.10748 18.7954
90 2.2375 1.1015 19.485
91 2.2625 1.08729 20.1809
92 2.2875 1.09428 20.8968
93 2.3125 1.082 21.6203
94 2.3375 1.05787 22.343
95 2.3625 1.06256 23.0846
96 2.3875 1.05799 23.8386
97 2.4125 1.03764 24.5938
98 2.4375 1.02473 25.355
99 2.4625 1.01843 26.1272
100 2.4875 1.00905 26.9079
550000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.000203064 2e-05
37 0.9125 0.0096045 0.00102
38 0.9375 0.0877155 0.01066
39 0.9625 0.299724 0.04538
40 0.9875 0.748265 0.13662
41 1.0125 1.25301 0.29724
42 1.0375 1.71254 0.52774
43 1.0625 2.04294 0.81612
44 1.0875 2.1934 1.14048
45 1.1125 2.21366 1.48306
46 1.1375 2.15415 1.83158
47 1.1625 2.0503 2.17804
48 1.1875 1.99279 2.52942
49 1.2125 1.80462 2.86116
50 1.2375 1.65829 3.1787
51 1.2625 1.54771 3.48716
52 1.2875 1.43801 3.78522
53 1.3125 1.36277 4.07876
54 1.3375 1.27377 4.36368
55 1.3625 1.21238 4.6451
56 1.3875 1.15321 4.9227
57 1.4125 1.10097 5.19736
58 1.4375 1.05124 5.46898
59 1.4625 1.03131 5.7448
60 1.4875 0.99311 6.01956
61 1.5125 0.988519 6.30232
62 1.5375 0.951289 6.5835
63 1.5625 0.938781 6.87008
64 1.5875 0.912239 7.15754
65 1.6125 0.898814 7.44976
66 1.6375 0.911785 7.75546
67 1.6625 0.896838 8.0654
68 1.6875 0.886134 8.38092
69 1.7125 0.90572 8.71304
70 1.7375 0.89362 9.05036
71 1.7625 0.919631 9.40756
72 1.7875 0.906002 9.76952
73 1.8125 0.936542 10.1542
74 1.8375 0.936955 10.5498
75 1.8625 0.96426 10.968
76 1.8875 0.976825 11.4032
77 1.9125 0.995185 11.8583
78 1.9375 1.00785 12.3314
79 1.9625 1.00833 12.8169
80 1.9875 1.02374 13.3226
81 2.0125 1.06311 13.861
82 2.0375 1.06142 14.4119
83 2.0625 1.078 14.9853
84 2.0875 1.09847 15.5838
85 2.1125 1.10675 16.2014
86 2.1375 1.11693 16.8395
87 2.1625 1.11253 17.49
88 2.1875 1.10633 18.1519
89 2.2125 1.0966 18.8231
90 2.2375 1.10204 19.513
91 2.2625 1.08917 20.2101
92 2.2875 1.08539 20.9202
93 2.3125 1.06827 21.6345
94 2.3375 1.0533 22.3541
95 2.3625 1.05534 23.0906
96 2.3875 1.04365 23.8345
97 2.4125 1.0461 24.5958
98 2.4375 1.03095 25.3616
99 2.4625 1.0256 26.1393
100 2.4875 1.02226 26.9302
600000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.000406127 4e-05
37 0.9125 0.010757 0.00116
38 0.9375 0.0757047 0.00948
39 0.9625 0.310946 0.0455
40 0.9875 0.733668 0.13496
41 1.0125 1.24396 0.29442
42 1.0375 1.70927 0.52448
43 1.0625 2.04223 0.81276
44 1.0875 2.20503 1.13884
45 1.1125 2.24377 1.48608
46 1.1375 2.17936 1.83868
47 1.1625 2.0767 2.1896
48 1.1875 1.92678 2.52934
49 1.2125 1.78406 2.8573
50 1.2375 1.68064 3.17912
51 1.2625 1.56256 3.49054
52 1.2875 1.45818 3.79278
53 1.3125 1.37754 4.0895
54 1.3375 1.28986 4.37802
55 1.3625 1.2216 4.66158
56 1.3875 1.14839 4.93802
57 1.4125 1.09111 5.21022
58 1.4375 1.06223 5.48468
59 1.4625 1.03633 5.76184
60 1.4875 0.979664 6.03288
61 1.5125 0.956566 6.3065
62 1.5375 0.947838 6.58666
63 1.5625 0.92535 6.86914
64 1.5875 0.913826 7.1571
65 1.6125 0.899613 7.44958
66 1.6375 0.900868 7.75162
67 1.6625 0.891919 8.05986
68 1.6875 0.883325 8.37438
69 1.7125 0.896993 8.7033
70 1.7375 0.902362 9.04392
71 1.7625 0.910826 9.3977
72 1.7875 0.907254 9.76016
73 1.8125 0.926463 10.1407
74 1.8375 0.940271 10.5377
75 1.8625 0.965044 10.9563
76 1.8875 0.975747 11.3909
77 1.9125 0.978217 11.8383
78 1.9375 1.00653 12.3107
79 1.9625 1.02648 12.8051
80 1.9875 1.05119 13.3243
81 2.0125 1.0613 13.8617
82 2.0375 1.06843 14.4163
83 2.0625 1.08273 14.9922
84 2.0875 1.09263 15.5876
85 2.1125 1.08929 16.1954
86 2.1375 1.10566 16.827
87 2.1625 1.11944 17.4816
88 2.1875 1.11569 18.1491
89 2.2125 1.10634 18.8263
90 2.2375 1.09425 19.5113
91 2.2625 1.09245 20.2105
92 2.2875 1.08429 20.9199
93 2.3125 1.07282 21.6372
94 2.3375 1.07242 22.3699
95 2.3625 1.0572 23.1077
96 2.3875 1.05595 23.8603
97 2.4125 1.03783 24.6156
98 2.4375 1.02933 25.3802
99 2.4625 1.02373 26.1564
100 2.4875 1.01489 26.9416
650000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.000609191 6e-05
37 0.9125 0.0130621 0.00142
38 0.9375 0.0840759 0.01066
39 0.9625 0.304213 0.0459
40 0.9875 0.747445 0.13704
41 1.0125 1.27049 0.2999
42 1.0375 1.71507 0.53074
43 1.0625 2.01021 0.8145
44 1.0875 2.20165 1.14008
45 1.1125 2.22452 1.48434
46 1.1375 2.18072 1.83716
47 1.1625 2.07705 2.18814
48 1.1875 1.92882 2.52824
49 1.2125 1.80267 2.85962
50 1.2375 1.68566 3.1824
51 1.2625 1.5447 3.49026
52 1.2875 1.46851 3.79464
53 1.3125 1.37215 4.0902
54 1.3375 1.28834 4.37838
55 1.3625 1.21169 4.65964
56 1.3875 1.14067 4.93422
57 1.4125 1.09632 5.20772
58 1.4375 1.06154 5.482
59 1.4625 1.02032 5.75488
60 1.4875 0.986893 6.02792
61 1.5125 0.976703 6.3073
62 1.5375 0.944117 6.58636
63 1.5625 0.925154 6.86878
64 1.5875 0.911795 7.1561
65 1.6125 0.903796 7.44994
66 1.6375 0.891562 7.74886
67 1.6625 0.897127 8.0589
68 1.6875 0.897143 8.37834
69 1.7125 0.894484 8.70634
70 1.7375 0.913065 9.051
71 1.7625 0.913607 9.40586
72 1.7875 0.915914 9.77178
73 1.8125 0.935324 10.156
74 1.8375 0.948135 10.5563
75 1.8625 0.952502 10.9694
76 1.8875 0.957788 11.3961
77 1.9125 0.984383 11.8463
78 1.9375 1.00065 12.3159
79 1.9625 1.02229 12.8082
80 1.9875 1.03212 13.318
81 2.0125 1.053 13.8513
82 2.0375 1.07167 14.4076
83 2.0625 1.08082 14.9824
84 2.0875 1.09073 15.5767
85 2.1125 1.09427 16.1873
86 2.1375 1.11266 16.823
87 2.1625 1.11171 17.473
88 2.1875 1.11248 18.1386
89 2.2125 1.10604 18.8156
90 2.2375 1.09913 19.5037
91 2.2625 1.0937 20.2037
92 2.2875 1.07921 20.9098
93 2.3125 1.07575 21.6291
94 2.3375 1.06091 22.3539
95 2.3625 1.04895 23.0859
96 2.3875 1.05213 23.8358
97 2.4125 1.04588 24.5969
98 2.4375 1.02594 25.3591
99 2.4625 1.02663 26.1375
100 2.4875 1.00967 26.9186
700000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.000812255 8e-05
37 0.9125 0.0101808 0.00114
38 0.9375 0.0844399 0.01042
39 0.9625 0.306975 0.04598
40 0.9875 0.747609 0.13714
41 1.0125 1.24334 0.29652
42 1.0375 1.71046 0.52674
43 1.0625 2.03741 0.81434
44 1.0875 2.20178 1.13994
45 1.1125 2.23822 1.48632
46 1.1375 2.19407 1.8413
47 1.1625 2.08191 2.1931
48 1.1875 1.94027 2.53522
49 1.2125 1.81877 2.86956
50 1.2375 1.69119 3.1934
51 1.2625 1.5719 3.50668
52 1.2875 1.44728 3.80666
53 1.3125 1.37076 4.10192
54 1.3375 1.29809 4.39228
55 1.3625 1.22866 4.67748
56 1.3875 1.17224 4.95966
57 1.4125 1.10802 5.23608
58 1.4375 1.05248 5.50802
59 1.4625 1.03917 5.78594
60 1.4875 0.982049 6.05764
61 1.5125 0.968313 6.33462
62 1.5375 0.949056 6.61514
63 1.5625 0.93865 6.90168
64 1.5875 0.917063 7.19066
65 1.6125 0.910317 7.48662
66 1.6375 0.898721 7.78794
67 1.6625 0.889025 8.09518
68 1.6875 0.899614 8.4155
69 1.7125 0.901629 8.74612
70 1.7375 0.905806 9.08804
71 1.7625 0.908612 9.44096
72 1.7875 0.918117 9.80776
73 1.8125 0.922714 10.1868
74 1.8375 0.928428 10.5787
75 1.8625 0.949643 10.9906
76 1.8875 0.968608 11.4221
77 1.9125 0.977649 11.8692
78 1.9375 1.00644 12.3416
79 1.9625 1.01967 12.8327
80 1.9875 1.0501 13.3513
81 2.0125 1.04866 13.8824
82 2.0375 1.062 14.4337
83 2.0625 1.08025 15.0082
84 2.0875 1.10787 15.6119
85 2.1125 1.10316 16.2274
86 2.1375 1.11423 16.864
87 2.1625 1.11356 17.5151
88 2.1875 1.10814 18.1781
89 2.2125 1.10948 18.8572
90 2.2375 1.10118 19.5465
91 2.2625 1.0961 20.2481
92 2.2875 1.07524 20.9516
93 2.3125 1.08652 21.6781
94 2.3375 1.07713 22.414
95 2.3625 1.06345 23.1561
96 2.3875 1.04862 23.9035
97 2.4125 1.05261 24.6695
98 2.4375 1.02774 25.433
99 2.4625 1.02879 26.2131
100 2.4875 1.01401 26.9976
750000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.00121838 0.00012
37 0.9125 0.0124859 0.00142
38 0.9375 0.0778885 0.00998
39 0.9625 0.311637 0.04608
40 0.9875 0.723826 0.13434
41 1.0125 1.22789 0.29174
42 1.0375 1.71314 0.52232
43 1.0625 2.07822 0.81568
44 1.0875 2.18961 1.13948
45 1.1125 2.23744 1.48574
46 1.1375 2.16626 1.83622
47 1.1625 2.06439 2.18506
48 1.1875 1.94232 2.52754
49 1.2125 1.81322 2.86086
50 1.2375 1.68973 3.18442
51 1.2625 1.56969 3.49726
52 1.2875 1.46272 3.80044
53 1.3125 1.38729 4.09926
54 1.3375 1.2836 4.38638
55 1.3625 1.18636 4.66176
56 1.3875 1.16792 4.9429
57 1.4125 1.10746 5.21918
58 1.4375 1.05689 5.49226
59 1.4625 1.01643 5.7641
60 1.4875 0.986098 6.03692
61 1.5125 0.957475 6.3108
62 1.5375 0.954604 6.59296
63 1.5625 0.922468 6.87456
64 1.5875 0.911541 7.1618
65 1.6125 0.903673 7.4556
66 1.6375 0.898601 7.75688
67 1.6625 0.892266 8.06524
68 1.6875 0.889279 8.38188
69 1.7125 0.907793 8.71476
70 1.7375 0.899713 9.05438
71 1.7625 0.913761 9.4093
72 1.7875 0.912861 9.774
73 1.8125 0.924223 10.1536
74 1.8375 0.934729 10.5483
75 1.8625 0.956422 10.9631
76 1.8875 0.973682 11.3968
77 1.9125 0.987969 11.8487
78 1.9375 0.995916 12.3161
79 1.9625 1.02731 12.8109
80 1.9875 1.03083 13.32
81 2.0125 1.04961 13.8515
82 2.0375 1.06716 14.4055
83 2.0625 1.09198 14.9863
84 2.0875 1.10974 15.591
85 2.1125 1.10395 16.207
86 2.1375 1.11374 16.8432
87 2.1625 1.11612 17.4958
88 2.1875 1.11576 18.1634
89 2.2125 1.10827 18.8418
90 2.2375 1.11894 19.5422
91 2.2625 1.09192 20.2411
92 2.2875 1.06515 20.938
93 2.3125 1.07455 21.6565
94 2.3375 1.07341 22.3898
95 2.3625 1.06795 23.1351
96 2.3875 1.05199 23.8849
97 2.4125 1.03563 24.6386
98 2.4375 1.03689 25.4089
99 2.4625 1.02159 26.1834
100 2.4875 1.02094 26.9733
800000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.000203064 2e-05
37 0.9125 0.0121017 0.00128
38 0.9375 0.0824381 0.01034
39 0.9625 0.302487 0.04538
40 0.9875 0.726287 0.13394
41 1.0125 1.25442 0.29474
42 1.0375 1.70363 0.52404
43 1.0625 2.04875 0.81324
44 1.0875 2.19394 1.13768
45 1.1125 2.22581 1.48214
46 1.1375 2.15748 1.8312
47 1.1625 2.02142 2.17278
48 1.1875 1.92326 2.5119
49 1.2125 1.80647 2.84398
50 1.2375 1.66842 3.16346
51 1.2625 1.56507 3.47538
52 1.2875 1.42016 3.76974
53 1.3125 1.36992 4.06482
54 1.3375 1.2701 4.34892
55 1.3625 1.2104 4.62988
56 1.3875 1.15978 4.90906
57 1.4125 1.08886 5.1807
58 1.4375 1.05496 5.45328
59 1.4625 1.02503 5.72742
60 1.4875 0.989495 6.00118
61 1.5125 0.957545 6.27508
62 1.5375 0.941816 6.55346
63 1.5625 0.930199 6.83742
64 1.5875 0.922966 7.12826
65 1.6125 0.906749 7.42306
66 1.6375 0.8989 7.72444
67 1.6625 0.894002 8.0334
68 1.6875 0.887482 8.3494
69 1.7125 0.90332 8.68064
70 1.7375 0.909197 9.02384
71 1.7625 0.897748 9.37254
72 1.7875 0.914663 9.73796
73 1.8125 0.916092 10.1143
74 1.8375 0.934444 10.5088
75 1.8625 0.962831 10.9264
76 1.8875 0.97431 11.3604
77 1.9125 0.980141 11.8087
78 1.9375 0.994255 12.2753
79 1.9625 1.01037 12.7619
80 1.9875 1.02532 13.2683
81 2.0125 1.05379 13.802
82 2.0375 1.063 14.3538
83 2.0625 1.08476 14.9307
84 2.0875 1.08107 15.5198
85 2.1125 1.09388 16.1302
86 2.1375 1.10639 16.7622
87 2.1625 1.10083 17.4059
88 2.1875 1.09908 18.0635
89 2.2125 1.08938 18.7303
90 2.2375 1.08945 19.4123
91 2.2625 1.09557 20.1135
92 2.2875 1.07915 20.8195
93 2.3125 1.07027 21.5352
94 2.3375 1.06439 22.2624
95 2.3625 1.05637 22.9996
96 2.3875 1.04929 23.7474
97 2.4125 1.03442 24.5002
98 2.4375 1.02683 25.263
99 2.4625 1.01067 26.0293
100 2.4875 1.00553 26.8073
850000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.000812255 8e-05
37 0.9125 0.0122938 0.00136
38 0.9375 0.0851678 0.01072
39 0.9625 0.30922 0.04654
40 0.9875 0.720546 0.1344
41 1.0125 1.23944 0.29328
42 1.0375 1.7014 0.52228
43 1.0625 2.02027 0.80746
44 1.0875 2.1938 1.13188
45 1.1125 2.21069 1.474
46 1.1375 2.16416 1.82414
47 1.1625 2.06853 2.17368
48 1.1875 1.94697 2.51698
49 1.2125 1.79712 2.84734
50 1.2375 1.68043 3.16912
51 1.2625 1.56838 3.4817
52 1.2875 1.45432 3.78314
53 1.3125 1.36314 4.07676
54 1.3375 1.28271 4.36368
55 1.3625 1.21195 4.645
56 1.3875 1.13909 4.9192
57 1.4125 1.10907 5.19588
58 1.4375 1.05225 5.46776
59 1.4625 1.01554 5.73936
60 1.4875 0.988845 6.01294
61 1.5125 0.962789 6.28834
62 1.5375 0.943846 6.56732
63 1.5625 0.926726 6.85022
64 1.5875 0.907797 7.13628
65 1.6125 0.907856 7.43144
66 1.6375 0.892338 7.73062
67 1.6625 0.898921 8.04128
68 1.6875 0.898659 8.36126
69 1.7125 0.888649 8.68712
70 1.7375 0.894097 9.02462
71 1.7625 0.912268 9.37896
72 1.7875 0.925075 9.74854
73 1.8125 0.922957 10.1277
74 1.8375 0.942735 10.5257
75 1.8625 0.958727 10.9415
76 1.8875 0.969372 11.3733
77 1.9125 0.979092 11.8211
78 1.9375 1.00022 12.2906
79 1.9625 1.01398 12.7789
80 1.9875 1.03645 13.2908
81 2.0125 1.05652 13.8258
82 2.0375 1.0702 14.3814
83 2.0625 1.08525 14.9586
84 2.0875 1.09432 15.5549
85 2.1125 1.10123 16.1693
86 2.1375 1.10573 16.801
87 2.1625 1.10712 17.4484
88 2.1875 1.10754 18.111
89 2.2125 1.10274 18.786
90 2.2375 1.09846 19.4736
91 2.2625 1.08417 20.1675
92 2.2875 1.07665 20.872
93 2.3125 1.07404 21.5901
94 2.3375 1.06469 22.3175
95 2.3625 1.05603 23.0545
96 2.3875 1.04166 23.7969
97 2.4125 1.04038 24.554
98 2.4375 1.0391 25.326
99 2.4625 1.02402 26.1024
100 2.4875 1.01946 26.8911
900000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.00121838 0.00012
37 0.9125 0.0101808 0.00118
38 0.9375 0.0808002 0.01006
39 0.9625 0.294027 0.04412
40 0.9875 0.756631 0.13638
41 1.0125 1.25754 0.29758
42 1.0375 1.72116 0.52924
43 1.0625 2.03529 0.81654
44 1.0875 2.20138 1.14208
45 1.1125 2.23925 1.48862
46 1.1375 2.16824 1.83942
47 1.1625 2.0664 2.1886
48 1.1875 1.93891 2.53048
49 1.2125 1.79222 2.85994
50 1.2375 1.65829 3.17748
51 1.2625 1.56587 3.48956
52 1.2875 1.4578 3.79172
53 1.3125 1.37494 4.08788
54 1.3375 1.29103 4.37666
55 1.3625 1.2315 4.66252
56 1.3875 1.16518 4.943
57 1.4125 1.09864 5.21708
58 1.4375 1.08011 5.49616
59 1.4625 1.03004 5.77164
60 1.4875 0.988266 6.04506
61 1.5125 0.976423 6.32436
62 1.5375 0.962115 6.60874
63 1.5625 0.929019 6.89234
64 1.5875 0.918396 7.18174
65 1.6125 0.915115 7.47926
66 1.6375 0.896335 7.77978
67 1.6625 0.90303 8.09186
68 1.6875 0.888324 8.40816
69 1.7125 0.898466 8.73762
70 1.7375 0.906177 9.07968
71 1.7625 0.907891 9.43232
72 1.7875 0.919719 9.79976
73 1.8125 0.928995 10.1814
74 1.8375 0.943777 10.5798
75 1.8625 0.962508 10.9973
76 1.8875 0.981045 11.4343
77 1.9125 0.988582 11.8864
78 1.9375 1.00584 12.3585
79 1.9625 1.02316 12.8513
80 1.9875 1.03552 13.3627
81 2.0125 1.05395 13.8965
82 2.0375 1.07972 14.4569
83 2.0625 1.07882 15.0307
84 2.0875 1.10611 15.6334
85 2.1125 1.09725 16.2457
86 2.1375 1.12176 16.8865
87 2.1625 1.09851 17.5288
88 2.1875 1.10961 18.1927
89 2.2125 1.10716 18.8704
90 2.2375 1.10466 19.5619
91 2.2625 1.09154 20.2605
92 2.2875 1.10391 20.9828
93 2.3125 1.08517 21.7084
94 2.3375 1.08 22.4462
95 2.3625 1.05397 23.1818
96 2.3875 1.06004 23.9373
97 2.4125 1.06303 24.7109
98 2.4375 1.02963 25.4758
99 2.4625 1.02608 26.2538
100 2.4875 1.01665 27.0403
950000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.000203064 2e-05
37 0.9125 0.0134463 0.00142
38 0.9375 0.0860777 0.01088
39 0.9625 0.303522 0.04604
40 0.9875 0.739572 0.13622
41 1.0125 1.25301 0.29684
42 1.0375 1.73454 0.5303
43 1.0625 2.08799 0.82504
44 1.0875 2.20435 1.15102
45 1.1125 2.23899 1.49752
46 1.1375 2.16119 1.84718
47 1.1625 2.06877 2.19676
48 1.1875 1.96772 2.54372
49 1.2125 1.81191 2.8768
50 1.2375 1.67354 3.19726
51 1.2625 1.56286 3.50874
52 1.2875 1.46928 3.81328
53 1.3125 1.37921 4.11036
54 1.3375 1.27922 4.3965
55 1.3625 1.20471 4.67614
56 1.3875 1.14299 4.95128
57 1.4125 1.11732 5.23002
58 1.4375 1.08135 5.50942
59 1.4625 1.03004 5.7849
60 1.4875 0.979664 6.05594
61 1.5125 0.964048 6.3317
62 1.5375 0.953116 6.61342
63 1.5625 0.923778 6.89542
64 1.5875 0.902973 7.17996
65 1.6125 0.914008 7.47712
